Zero_Crossings,Spectral_Centroid,Spectral_Rolloff,MFCC,Chroma_Frequency,LPCC,Spectral_Bandwidth,Spectral_Flux,Spectral_Contrast,Energy,Tempo,F0,Intensity,Emotion
0,0.4682116975213769,1497.683536305147,"[6.2331655e-09, 0.0, 0.0, 6.2331655e-09, -1.2466331e-08, -6.2331655e-09, 6.2331655e-09, -1.2466331e-08, 3.1165828e-09, -6.2331655e-09, 0.0, 1.2076758e-08, 6.2331655e-09, 6.6227384e-09, -1.5582914e-09, 6.2331655e-09, -6.2331655e-09, -4.6748743e-09, 1.2466331e-08, -1.2466331e-08]",0.44242662,0.01003964,2235.79065329203,1.3812495,19.412150051516058,0.00208931,[ 89.99954044  98.49954044 106.99954044 115.49954044],403.75416755442313,1.2496606e-05,disgusted
15,0.4113390006034887,1861.092723499645,"[-5.4186042e-09, 2.1674417e-08, -8.127906e-09, -1.08372085e-08, 1.08372085e-08, 9.482557e-09, 0.0, 2.7093021e-09, 1.7610462e-08, 8.127906e-09, 0.0, 0.0, 2.1674417e-08, -2.7093021e-09, 1.08372085e-08, 0.0, 0.0, 0.0, -1.08372085e-08, 6.7732553e-09]",0.53136396,0.012141648,2565.3328236065445,1.449788,20.567483843356413,0.0087497085,[101.0234375 111.0234375 121.5234375],323.9431858042013,0.00023263083,disgusted
0,0.4665924708236054,2237.052927199443,"[-1.8223076e-08, 0.0, 6.074359e-09, 0.0, 1.6704487e-08, -1.2148718e-08, -1.8223076e-08, -1.2148718e-08, 1.2148718e-08, -1.2148718e-08, 2.4297435e-08, -1.5185897e-09, 1.2148718e-08, 6.074359e-09, 2.4297435e-08, 1.8223076e-08, 1.2148718e-08, 0.0, 0.0, 1.2148718e-08]",0.38781464,0.008918357,2261.8345330848474,1.4292758,21.119380417534764,0.0074227387,[ 85.27734375  93.77734375 102.77734375],379.9286958614633,0.00015831443,fearful
0,0.40820987631580247,1003.16015625,"[2.3841858e-08, 2.5431316e-08, -6.357829e-09, 1.66893e-08, 6.357829e-09, 0.0, 0.0, -2.5431316e-08, 9.536743e-09, -6.357829e-09, 1.2715658e-08, -1.7881394e-08, -7.549922e-09, -1.9073486e-08, 6.357829e-09, 6.357829e-08, -1.2715658e-08, 0.0, 7.6293944e-08, -1.2715658e-08]",0.46250635,0.0030800242,2495.7719724912845,1.1658107,19.895659609941912,0.0017810587,[ 84.77734375  93.77734375 102.27734375 110.77734375],380.3171038234695,7.98902e-06,neutral
0,0.5176158424929042,1846.166298606179,"[5.4186042e-09, 2.1674417e-08, 1.08372085e-08, -5.4186042e-09, -1.3546511e-08, 1.3546511e-08, -5.4186042e-09, 1.08372085e-08, -1.6255813e-08, 0.0, 0.0, -1.6255813e-08, 5.4186042e-09, -2.1674417e-08, 1.2191859e-08, 5.4186042e-09, 5.4186042e-09, 0.0, -1.6255813e-08, 5.4186042e-09]",0.5153875,0.0054248013,2500.22390299476,1.39138,19.453006438068527,0.00767405,[103.24951172 111.74951172 119.74951172 129.74951172 137.74951172],378.2727931056428,0.00019079736,disgusted
65,0.45240113713114366,773.8679232662671,"[4.899012e-09, -2.6128063e-08, -6.532016e-09, 0.0, -6.532016e-09, 1.0206275e-08, -1.3064032e-08, 1.3064032e-08, -6.532016e-09, -6.532016e-09, 4.899012e-09, -1.3064032e-08, 0.0, 9.798024e-09, -1.3064032e-08, 0.0, -1.3064032e-08, -3.266008e-09, 9.798024e-09, 8.16502e-09]",0.5540182,0.0021927543,2634.792732336563,1.2063482,20.890209498112256,0.0022252742,[ 84.77734375  93.77734375 101.77734375 110.77734375],275.1367245662353,1.3634893e-05,neutral
35,0.36541371312638005,2119.810061482988,"[7.053804e-09, 2.2572173e-08, -5.6430434e-09, -1.1286087e-08, 5.6430434e-09, 1.1286087e-08, -5.6430434e-09, -7.053804e-09, 0.0, -1.1286087e-08, 5.6430434e-09, 0.0, 1.1286087e-08, -1.1286087e-08, -1.1286087e-08, -1.1286087e-08, -7.053804e-09, 0.0, 9.8753254e-09, -7.053804e-10]",0.41076764,0.0062591415,2294.1774288203046,1.8196324,22.570057258268363,0.009202345,[56.8515625 70.3515625 83.8515625],316.2699390938143,0.00022847207,angry
0,0.3093624358879681,1624.3852943371814,"[1.8223076e-08, 0.0, -1.2148718e-08, -4.555769e-09, 1.8223076e-08, 0.0, -6.074359e-09, 6.074359e-09, -1.2148718e-08, 0.0, 2.1260256e-08, 0.0, -1.2148718e-08, -3.0371794e-09, 6.074359e-09, 1.2148718e-08, 0.0, 0.0, -1.0630128e-08, -1.2148718e-08]",0.41066566,0.005670672,2004.7890822157992,1.3902768,20.008167356015353,0.003034911,[56.8515625 70.3515625 83.8515625],346.12251410120655,2.7603703e-05,disgusted
49,0.4383494749452119,1466.0738657756024,"[2.010759e-08, -1.1490052e-08, 0.0, -5.745026e-09, 0.0, 8.617539e-09, -1.1490052e-08, 2.872513e-09, -8.617539e-09, 0.0, 5.745026e-09, 1.1490052e-08, -1.4362564e-09, -2.872513e-09, 0.0, 0.0, -7.899411e-09, 4.3087693e-09, -7.1812827e-09, 7.181282e-10]",0.50703895,0.005838204,2519.5856517650536,1.2011651,20.900488958533938,0.0072199265,[100.6328125 108.1328125 114.6328125 121.1328125 127.6328125 134.6328125],355.4031154315019,0.00015331188,happy
15,0.41363942737459597,1328.90625,"[2.3693772e-08, 1.1846886e-08, 5.923443e-09, 5.923443e-09, -2.9617215e-09, 5.923443e-09, 5.923443e-09, 1.1846886e-08, -2.9617215e-09, 1.2957531e-08, 8.885165e-09, 4.4425823e-09, 5.923443e-09, 1.1846886e-08, 8.885165e-09, 2.9617215e-09, -1.1846886e-08, 5.923443e-09, 0.0, -1.1846886e-08]",0.5218849,0.0053798743,2705.0932857332537,1.3231827,21.055586747665387,0.005448015,[80.99958882 90.49958882 99.99958882],316.6420288653708,8.6052605e-05,neutral
0,0.3895378121583532,1510.8075310202205,"[0.0, 0.0, 0.0, 0.0, -1.2271545e-08, 8.765389e-09, 0.0, -1.7530778e-09, -1.4024622e-08, -7.012311e-09, -7.012311e-09, 3.5061556e-09, -7.012311e-09, 0.0, -5.2592335e-09, 0.0, 1.4024622e-08, 1.4024622e-08, 0.0, 0.0]",0.54672396,0.004826957,3011.29046953626,1.1803266,19.811306409945328,0.0048167002,[107.78515625 114.78515625 121.78515625],341.9176862605973,8.053058e-05,surprised
15,0.46962024119501594,1588.6084954470198,"[1.578931e-09, 2.5262896e-08, 1.2631448e-08, -1.8947173e-08, -1.2631448e-08, 1.2631448e-08, -6.315724e-09, -1.2631448e-08, -2.2105034e-08, 1.2631448e-08, -6.315724e-09, 7.894655e-09, -2.5262896e-08, 0.0, -1.8947173e-08, -2.5262896e-08, -1.2631448e-08, -1.2631448e-08, 3.157862e-09, -3.157862e-09]",0.52624583,0.003906898,2825.7488979649684,1.3134702,19.460400612237148,0.0035080127,[54.14257812 68.14257812 82.14257812],405.8185736748399,3.1389598e-05,surprised
2,0.34511348147263265,1745.9964352054196,"[-2.0007153e-08, 0.0, 0.0, 0.0, -1.0003577e-08, -6.669051e-09, 1.0003577e-08, 4.0014307e-08, 6.669051e-09, -6.669051e-09, -1.3338102e-08, 2.0007153e-08, -3.3345255e-09, -1.3338102e-08, -1.3338102e-08, -3.3345255e-09, -1.3338102e-08, 0.0, -6.669051e-09, 2.6676204e-08]",0.42473918,0.0061295144,2739.362804830814,1.235807,21.044978387084385,0.005212219,[ 95.24951172 103.24951172 111.24951172],298.1891726605875,7.940972e-05,fearful
0,0.4253271397839704,2001.517917798913,"[1.777033e-08, 0.0, 8.885165e-09, 1.1846886e-08, 5.923443e-09, -5.923443e-09, -2.9617215e-09, -1.1846886e-08, 1.1846886e-08, -1.4808608e-08, 0.0, 0.0, 0.0, -4.8127973e-09, -1.1846886e-08, 0.0, -2.3693772e-08, 1.1846886e-08, 0.0, 0.0]",0.36135504,0.008232643,2148.4232188523933,1.3654423,21.725938484003173,0.007849442,[ 85.27734375  94.27734375 103.27734375 113.77734375],376.50574635970526,0.00017885209,fearful
40,0.34331993229428565,1857.23876953125,"[0.0, -1.2715658e-08, 0.0, -3.973643e-09, -2.5431316e-08, 3.1789145e-09, 3.1789145e-09, -6.357829e-09, 1.2715658e-08, 1.2715658e-08, 0.0, -1.2715658e-08, 0.0, 0.0, 0.0, -1.2715658e-08, -1.2715658e-08, -5.086263e-08, 1.2715658e-08, 6.357829e-09]",0.5307256,0.011642667,2844.5057468200685,1.3547168,19.997385677969266,0.005641748,[72.0234375 82.5234375 93.0234375],269.63150621156865,8.699994e-05,angry
6,0.28453803146901324,1613.2560166736578,"[1.9201496e-08, 0.0, 1.2800998e-08, 6.400499e-09, 3.2002494e-09, 0.0, -6.400499e-09, -1.2800998e-08, -2.5601995e-08, 6.400499e-09, -1.2800998e-08, -1.2800998e-08, 1.2800998e-08, -1.2800998e-08, -1.2800998e-08, -9.600748e-09, 1.2800998e-08, -2.5601995e-08, 9.600748e-09, 9.600748e-09]",0.5002082,0.005417419,2678.9237765341595,1.5382048,22.402399714984668,0.003643519,[ 80.49958882  89.99958882  99.99958882 109.49958882],349.2805638172457,3.2118245e-05,fearful
14,0.43180316333347674,1181.291290897651,"[-1.2800998e-08, -2.5601995e-08, 1.2000935e-08, 1.6001247e-09, 3.6002805e-09, 0.0, 6.400499e-09, -1.2800998e-08, -9.600748e-09, -3.2002494e-09, 6.400499e-09, -4.800374e-09, -1.6001247e-08, 0.0, -8.8006855e-09, 3.2002494e-09, 1.2800998e-08, 2.5601995e-08, 6.80053e-09, 0.0]",0.57557195,0.004888388,2670.276186137934,1.3487155,20.00237220123546,0.0035462715,[57.3515625 70.8515625 83.8515625],255.91196564750325,4.12193e-05,neutral
0,0.40263896364625573,1885.1905235877405,"[0.0, -1.2226594e-08, 6.113297e-09, -3.0566485e-09, 0.0, -6.113297e-09, 0.0, -1.2226594e-08, 1.2226594e-08, -6.113297e-09, 0.0, -1.2226594e-08, -1.2226594e-08, 6.113297e-09, 6.113297e-09, 0.0, -6.113297e-09, 0.0, -6.113297e-09, 0.0]",0.43593767,0.01171844,2170.146450817634,1.2961428,19.725193855822905,0.0066863787,[76.59960938 86.59960938 96.59960938],437.9229530175558,0.00012979201,surprised
0,0.35678222488952527,1836.3111877441406,"[1.2665987e-08, 0.0, 5.9604646e-09, -2.9802323e-09, 0.0, 0.0, 1.4901161e-08, 5.9604646e-09, 0.0, 0.0, -5.9604646e-09, -5.9604646e-09, 1.4901161e-09, 1.2665987e-08, 0.0, 1.1920929e-08, 7.450581e-09, 5.9604646e-09, 5.9604646e-09, 5.9604646e-09]",0.3528747,0.012225934,1991.5278263031098,1.3971293,21.147027022514827,0.0069120885,[ 80.99958882  90.49958882  99.99958882 108.99958882],402.76164431367636,0.00013854643,happy
77,0.368875337679521,2417.228716681985,"[-1.6829548e-08, 0.0, -1.1219698e-08, -1.1219698e-08, -2.8049245e-09, 0.0, 0.0, 1.6829548e-08, 1.4024622e-08, 0.0, 0.0, 1.1920929e-08, 2.2439396e-08, 0.0, -1.1219698e-08, 5.609849e-09, 1.1219698e-08, 4.207387e-09, 5.609849e-09, 5.609849e-09]",0.50132334,0.009771942,2646.2918748043694,1.4891926,20.138665202456345,0.009701404,[63.83300781 75.83300781 87.83300781 98.83300781],354.4956588802094,0.00024919794,angry
75,0.2909477681012075,2016.0626557707055,"[-1.4626907e-08, 2.340305e-08, 2.340305e-08, -2.194036e-09, 0.0, 0.0, -1.7552289e-08, 1.1701525e-08, 8.776144e-09, 1.7552289e-08, -5.8507625e-09, -2.340305e-08, 0.0, 5.8507625e-09, 1.1701525e-08, -1.1701525e-08, 2.340305e-08, -1.1701525e-08, -5.8507625e-09, 0.0]",0.4566304,0.008481213,2473.3157380882276,1.6042439,21.397586652788874,0.007853621,[ 70.72691761  81.72691761  94.72691761 105.72691761],285.28921276745024,0.00016622292,happy
19,0.45613932240892835,1694.3515993514152,"[0.0, 1.1995903e-08, 1.1995903e-08, 1.7993855e-08, 0.0, 1.499488e-08, 0.0, -5.9979515e-09, -1.1995903e-08, -5.9979515e-09, -2.9989757e-09, -8.996928e-09, 5.9979515e-09, -5.9979515e-09, -1.1995903e-08, 2.9989757e-09, -1.1995903e-08, 0.0, 0.0, 0.0]",0.49691743,0.0049195695,2339.617270219586,1.4450371,20.749179204014364,0.0072532645,[64.14257812 78.14257812 93.64257812],319.28331613382755,0.00015685416,fearful
4,0.3495259509753712,1265.00390625,"[7.947286e-09, -2.5431316e-08, -6.357829e-09, 7.947286e-09, -1.2715658e-08, -1.2715658e-08, 1.2715658e-08, -1.11262e-08, -1.2715658e-08, 1.11262e-08, 0.0, -6.357829e-09, -6.357829e-09, -9.536743e-09, 2.78155e-09, 6.357829e-09, -6.357829e-09, 6.357829e-09, -6.357829e-09, -1.9073486e-08]",0.514394,0.0028041229,2666.809960857504,1.1213466,20.694830524014847,0.0055947425,[107.78515625 114.78515625],240.04654709683382,9.972411e-05,happy
40,0.3758911786542139,2001.9667405348557,"[-1.9868216e-08, -1.2226594e-08, 6.113297e-09, 0.0, 0.0, 0.0, -1.069827e-08, -1.7193647e-08, 1.2226594e-08, 0.0, -2.4453188e-08, -6.113297e-09, 1.9104054e-09, 0.0, -9.552027e-09, 1.2226594e-08, 0.0, 6.113297e-09, -2.4453188e-08, -1.5283242e-09]",0.46703696,0.008647031,2686.2593431519645,1.4178586,21.955612484465163,0.0073982785,"[108.78515625 114.78515625 120.78515625 127.28515625 133.28515625
 140.28515625]",359.28628287861636,0.00014893206,fearful
0,0.2551472976029015,1813.2145981115798,"[-1.3164216e-08, -2.340305e-08, -4.2052357e-09, -5.8507625e-09, -1.1701525e-08, -3.6567267e-09, -5.8507625e-09, 8.776144e-09, -5.8507625e-09, 0.0, 0.0, -1.1701525e-08, -5.8507625e-09, -1.0238835e-08, 1.1701525e-08, 1.1701525e-08, 5.8507625e-09, -5.8507625e-09, 7.313453e-10, -1.1701525e-08]",0.3604516,0.012108342,1978.2450708891145,1.6397873,19.93390300619429,0.0043219854,[ 80.99958882  90.49958882  99.99958882 109.99958882],381.219320924761,5.0832394e-05,disgusted
54,0.45571755958529125,628.5862699468086,"[-1.3527295e-08, -2.705459e-08, -6.7636474e-09, 0.0, 0.0, 1.3527295e-08, 0.0, 0.0, 0.0, -6.7636474e-09, 6.7636474e-09, 0.0, -6.7636474e-09, -2.705459e-08, 0.0, 0.0, 0.0, 1.3527295e-08, -6.7636474e-09, 6.7636474e-09]",0.6324597,0.0036105898,2801.9656146801326,1.5924639,19.4396913779975,0.0007373025,[81.99958882 90.49958882 99.49958882],342.7172576627337,1.4205239e-06,sad
0,0.49399628860989364,1155.3821910511363,"[2.4770761e-08, 2.4770761e-08, 1.2385381e-08, 0.0, 1.2385381e-08, 0.0, 0.0, 0.0, 4.6445177e-09, 1.2385381e-08, -6.1926904e-09, -6.1926904e-09, 0.0, 0.0, 3.0963452e-09, 0.0, 0.0, 0.0, -3.0963452e-09, 6.1926904e-09]",0.55239886,0.005719589,2658.127499797247,1.4775863,19.292651739000135,0.0013485325,[ 84.77734375  93.77734375 103.27734375 113.27734375 121.77734375],297.9754340615507,5.059118e-06,angry
0,0.5669635073323764,2781.416105492715,"[1.7552289e-08, -2.340305e-08, 5.8507625e-09, 0.0, -1.4626906e-09, 1.7552289e-08, 5.8507625e-09, 0.0, 5.8507625e-09, 1.1701525e-08, 5.8507625e-09, -1.1701525e-08, -1.1701525e-08, 0.0, -1.7552289e-08, -2.340305e-08, -2.340305e-08, -1.1701525e-08, -1.1701525e-08, -2.340305e-08]",0.48352143,0.009179558,2561.8643444246704,1.4607744,19.525686899170246,0.00447414,[ 77.09960938  87.09960938  97.09960938 107.09960938 117.09960938],408.1575088612859,5.0124385e-05,disgusted
0,0.2937425355695131,1596.0169225305945,"[1.0003577e-08, -1.3338102e-08, -7.2942745e-09, 6.669051e-09, 0.0, -6.669051e-09, -1.0003577e-08, -1.6672628e-09, 1.3338102e-08, 3.3345255e-09, 3.3345255e-09, -1.6672628e-08, 1.0003577e-08, 6.669051e-09, 1.3338102e-08, 6.669051e-09, -2.0007153e-08, -8.336314e-10, -1.3338102e-08, 2.0007153e-08]",0.49724963,0.0065266886,2415.1308040442664,1.280649,19.1759638076321,0.01376588,[33.51200457 54.01200457],411.5002636256836,0.0006267083,angry
8,0.31874852962962674,1138.730262848268,"[1.4362564e-09, 0.0, -5.745026e-09, -1.1490052e-08, 0.0, 0.0, 0.0, 0.0, 5.745026e-09, -5.745026e-09, -5.745026e-09, 1.1490052e-08, 0.0, -1.1490052e-08, 0.0, -2.2980103e-08, -2.872513e-09, -1.7235077e-08, 0.0, 0.0]",0.5354482,0.0035804417,2668.6062149572494,1.1637735,20.8175744670216,0.0039175577,[50.56640625 65.56640625 81.06640625],158.25612700586333,4.468461e-05,neutral
29,0.4646361785581761,1496.8428251759105,"[2.2105034e-08, -1.2631448e-08, 2.3683965e-08, 0.0, 6.315724e-09, 0.0, 1.1052517e-08, 2.5262896e-08, 3.157862e-09, -4.736793e-09, 9.473586e-09, -6.315724e-09, 0.0, -1.2631448e-08, 3.157862e-09, 0.0, 0.0, 0.0, 2.5262896e-08, -6.315724e-09]",0.47555855,0.004859962,2703.7970564116135,1.1721404,21.531174242582107,0.015759176,[38.91870777 57.41870777],265.060583455536,0.00070606184,happy
0,0.5123788422995749,1165.4098510742188,"[1.4901161e-08, -1.3245477e-08, 0.0, -3.3113692e-09, 0.0, -7.450581e-09, 1.3245477e-08, -1.3245477e-08, 1.3245477e-08, -6.6227384e-09, -4.967054e-09, -6.6227384e-09, -3.3113692e-09, -6.6227384e-09, 6.6227384e-09, -3.3113692e-09, 0.0, 8.278423e-09, 3.3113692e-09, -3.3113692e-09]",0.4396709,0.00783409,2364.9591888110826,1.3688903,19.062037217375426,0.0010509948,[ 79.49958882  88.99958882  98.49958882 107.99958882],434.32161926735677,3.4407879e-06,neutral
0,0.4268294532686977,1845.778613880368,"[0.0, 2.340305e-08, 0.0, 2.194036e-09, 5.8507625e-09, 5.8507625e-09, -5.8507625e-09, 0.0, 9.507489e-09, -5.8507625e-09, 0.0, 5.8507625e-09, -1.3164216e-08, -1.1701525e-08, -5.8507625e-09, 0.0, 0.0, -2.9253813e-09, 0.0, 0.0]",0.48414028,0.009751583,2399.3031699250887,1.4198619,20.710970868634305,0.009856826,[102.1328125 108.6328125 116.1328125 124.1328125 131.6328125 139.1328125],375.1986040834414,0.00029187472,angry
0,0.309693544782802,1519.7472205528845,"[-1.692913e-08, 2.2572173e-08, -4.9376627e-09, 0.0, -1.1286087e-08, -8.464565e-09, 1.4107608e-09, -1.1286087e-08, 1.4107608e-08, -5.6430434e-09, 5.6430434e-09, 1.692913e-08, 0.0, -5.6430434e-09, 1.1286087e-08, -5.6430434e-09, 9.8753254e-09, -2.8215217e-09, 5.6430434e-09, -5.6430434e-09]",0.5254044,0.004831785,2636.8471039304422,1.4462885,20.444230762705295,0.0024568844,[111.99954044 119.99954044 128.49954044],244.63558742666996,1.687347e-05,disgusted
0,0.49007578508609767,1721.7414407169117,"[1.7141206e-08, 0.0, -5.45402e-09, 3.8957286e-09, 0.0, 0.0, 0.0, 0.0, 0.0, -6.2331655e-09, -1.2466331e-08, -1.2466331e-08, 2.4932662e-08, 0.0, 0.0, 0.0, -6.2331655e-09, 0.0, 0.0, -2.4932662e-08]",0.44852483,0.009247272,2197.1832282444448,1.2683104,19.38195288618446,0.0054642637,[ 89.49954044  97.99954044 106.49954044 114.99954044],450.4968436408481,8.447751e-05,surprised
24,0.3797997235855134,1765.93798828125,"[2.0662943e-08, 0.0, -9.536743e-09, -1.5894572e-09, 0.0, -6.357829e-09, -4.7683715e-09, 3.1789145e-09, 2.5431316e-08, 6.357829e-09, 1.9073486e-08, -3.1789145e-09, 0.0, 2.5431316e-08, -1.2715658e-08, 0.0, -1.2715658e-08, -1.2715658e-08, 1.5894573e-08, -1.9073486e-08]",0.45170814,0.005079109,2584.9894627106646,1.3196644,21.178944322470024,0.017508795,[61.6796875 74.1796875 87.6796875],262.2350480345522,0.0008726206,happy
0,0.33505967418967375,1834.2438754656457,"[0.0, 0.0, -4.736793e-09, 0.0, 1.2631448e-08, -1.7565608e-08, 1.2631448e-08, 0.0, 1.8947173e-08, -1.2631448e-08, 1.2631448e-08, 0.0, 9.473586e-09, -1.2631448e-08, 0.0, -1.8947173e-08, 1.578931e-09, -1.8947173e-08, 0.0, -2.5262896e-08]",0.3183467,0.0059046135,1867.686670682081,1.3784704,20.383329072098043,0.0059654466,[ 90.49954044  98.99954044 107.49954044 115.49954044 123.49954044],416.62608670069653,0.000107718646,fearful
32,0.27517832492265826,2030.2635779747595,"[-1.2226594e-08, -1.2226594e-08, 0.0, -3.0566485e-09, -1.8339891e-08, 0.0, 6.113297e-09, -1.2226594e-08, -1.2226594e-08, -1.2226594e-08, 6.113297e-09, -6.113297e-09, 1.2226594e-08, 6.113297e-09, -1.2226594e-08, -6.113297e-09, 7.641622e-09, 6.877459e-09, -1.2226594e-08, -6.113297e-09]",0.48507324,0.0064438493,2664.3582995858605,1.4146891,21.20533470763436,0.009237258,[34.79980469 54.79980469 74.29980469 91.29980469],307.12586781527784,0.00026610025,angry
0,0.4557555475915524,957.8846536624204,"[1.5185897e-08, 1.2148718e-08, -3.0371794e-09, -1.2148718e-08, 6.074359e-09, -6.074359e-09, -1.2148718e-08, 0.0, -1.2148718e-08, -6.074359e-09, -6.074359e-09, -6.074359e-09, 1.8982371e-09, 0.0, 0.0, -1.8223076e-08, 6.074359e-09, 0.0, -1.5185897e-09, 1.2148718e-08]",0.47663292,0.005138516,2658.9351621623496,1.4087006,20.093473306525873,0.0012610094,[71.69200721 84.69200721],339.919221028974,4.9258288e-06,neutral
42,0.361750453638509,1503.6878168977648,"[-1.2631448e-08, 2.5262896e-08, 6.315724e-09, 1.2631448e-08, -6.315724e-09, 1.2631448e-08, 6.315724e-09, -6.315724e-09, -6.315724e-09, 1.2631448e-08, 0.0, 0.0, 0.0, -3.9473274e-09, -1.2631448e-08, 0.0, 1.2631448e-08, 6.315724e-09, -1.2631448e-08, 1.8947173e-08]",0.5317465,0.0073115355,2554.0789913841204,1.6184956,20.723618860842194,0.0020154165,[52.05145474 67.05145474 80.05145474],225.1697455933463,1.0274935e-05,happy
0,0.37649394021736876,1978.2581676136363,"[1.5481726e-08, 2.4770761e-08, -1.2385381e-08, 6.1926904e-09, 0.0, -1.2385381e-08, -1.2385381e-08, -1.2385381e-08, 0.0, -1.5481726e-09, -1.2385381e-08, 1.2385381e-08, 0.0, -1.2385381e-08, -1.2385381e-08, 0.0, 0.0, 0.0, -3.0963452e-09, -6.1926904e-09]",0.3739745,0.01409731,2010.9653015074568,1.3778864,19.50627953027952,0.0065319715,"[134.95383523 140.45383523 145.95383523 151.95383523 158.45383523
 163.95383523]",426.43148832573564,0.00011753167,surprised
6,0.38728454523406664,2487.623291015625,"[1.7881394e-08, -1.1920929e-08, -4.4703485e-09, 0.0, 1.4901161e-09, -9.685754e-09, 1.1920929e-08, -1.1920929e-08, 0.0, -1.1920929e-08, -4.4703485e-09, 0.0, 1.1920929e-08, 0.0, -5.9604646e-09, 0.0, 0.0, 1.1920929e-08, -1.1920929e-08, 0.0]",0.5014932,0.013262722,2727.46007424451,1.5056547,20.67241695800315,0.010225357,[74.0234375 84.5234375 95.0234375],397.3167685713551,0.00028881856,happy
4,0.3691171705340246,1327.59375,"[6.357829e-09, -2.5431316e-08, 0.0, 6.357829e-09, 2.5431316e-08, -6.357829e-09, -3.5762786e-09, 0.0, 1.9073486e-08, -1.2715658e-08, 6.357829e-09, -6.357829e-09, 3.1789145e-09, 0.0, 3.1789145e-09, -9.536743e-09, 1.2715658e-08, -6.357829e-09, 1.2715658e-08, 1.2715658e-08]",0.59101194,0.0077722115,2858.875057382174,1.2634424,19.241242435443013,0.0026597574,[73.5234375 84.0234375 96.5234375],267.4093896548231,3.0937757e-05,angry
0,0.4021986157169326,1217.5407858455883,"[6.2331655e-09, 0.0, -6.2331655e-09, -6.2331655e-09, 0.0, 0.0, 0.0, -1.8699497e-08, 1.2466331e-08, 1.21741515e-08, 0.0, -1.2466331e-08, 6.2331655e-09, 7.791457e-09, 3.1165828e-09, 1.2466331e-08, 0.0, -7.791457e-09, 2.4932662e-08, 2.4932662e-08]",0.5499743,0.0052860663,2620.6070431069156,1.4070071,19.966983538033734,0.00282741,[ 80.99958882  90.49958882  99.49958882 108.99958882],273.7504676901138,2.1213073e-05,happy
0,0.39213174606284223,1663.474229946258,"[0.0, 0.0, 0.0, 6.8336536e-09, 0.0, -2.4297435e-08, -6.074359e-09, 1.2148718e-08, -9.111538e-09, -9.111538e-09, 0.0, 0.0, -3.0371794e-09, -1.2148718e-08, -2.4297435e-08, 3.7964742e-09, 0.0, -3.0371794e-09, 2.657532e-09, 1.2148718e-08]",0.48759457,0.0053922334,2372.3011491069383,1.7084196,20.956441762621317,0.0039664414,"[123.66601562 129.66601562 135.66601562 141.66601562 147.66601562
 153.16601562]",306.14194005209765,4.4323093e-05,disgusted
4,0.36957163393787856,1256.1815344769022,"[1.3821367e-08, 0.0, 1.3821367e-08, 0.0, 0.0, 6.046848e-09, -1.7276709e-09, 1.0366025e-08, -6.9106836e-09, 0.0, 6.9106836e-09, 6.9106836e-09, -6.9106836e-09, -2.7642734e-08, 1.4685202e-08, 0.0, -3.4553418e-09, 0.0, 0.0, -6.9106836e-09]",0.5671361,0.004717058,2863.928166507402,1.1959943,20.366904871083854,0.0035756142,[ 94.74951172 102.74951172 110.74951172],259.5416001955871,3.576225e-05,happy
91,0.44441903978579683,1464.8870294744318,"[-6.1926904e-09, 2.4770761e-08, 0.0, 0.0, -6.1926904e-09, 6.1926904e-09, -3.0963452e-09, 0.0, 7.740863e-09, 3.0963452e-09, 0.0, -6.1926904e-09, 1.2385381e-08, 6.1926904e-09, -1.2385381e-08, -3.0963452e-09, 0.0, -6.1926904e-09, -6.1926904e-09, 0.0]",0.49714777,0.0037140378,2580.538822654798,1.269471,20.174739657041112,0.004915,[80.99958882 90.49958882 98.49958882],382.6690883511329,6.469695e-05,sad
0,0.4531301257078702,2236.140324519231,"[-1.5283243e-08, 2.4453188e-08, 6.113297e-09, 4.584973e-09, 6.113297e-09, -1.2226594e-08, 0.0, -6.113297e-09, -1.2226594e-08, 0.0, 3.0566485e-09, -4.584973e-09, 0.0, -6.113297e-09, 1.2226594e-08, 2.4453188e-08, -1.2226594e-08, 0.0, 0.0, 0.0]",0.5533709,0.02416067,2765.513374292825,1.5026081,19.41006322620465,0.005390613,[67.17357337 78.67357337 90.17357337],429.715165231978,0.00011214698,angry
30,0.3281713041317657,2592.399649784483,"[0.0, 0.0, -5.480887e-09, 0.0, -2.7404434e-09, 1.0961774e-08, 8.22133e-09, 5.480887e-09, 0.0, -9.591552e-09, 0.0, -1.0961774e-08, 0.0, 5.480887e-09, 0.0, -5.480887e-09, -1.0961774e-08, 5.480887e-09, -2.7404434e-09, -1.644266e-08]",0.48249197,0.015511043,2558.8155626550283,1.7631583,20.673028634913113,0.0051481836,[85.17357337 96.67357337],234.62717820933494,8.466891e-05,disgusted
35,0.4728540319388752,1260.6711647727273,"[1.0003577e-08, 1.3338102e-08, 6.669051e-09, 0.0, 0.0, 3.3345255e-09, 0.0, 1.3338102e-08, 6.669051e-09, -6.669051e-09, -2.0007153e-08, 1.6672628e-08, -1.0003577e-08, 6.669051e-09, 6.669051e-09, 0.0, -1.3338102e-08, 1.3338102e-08, -1.0003577e-08, 1.3338102e-08]",0.42762312,0.00459455,2696.300199070024,1.2841756,21.58136090027604,0.005075273,[59.6796875 72.1796875 84.1796875],241.97715224607416,6.882496e-05,sad
